reviewId,text,text_clean,rating,sentiment,text_length,word_count,date
486265482,"Visitamos este restaurante un domingo en el que el centro comercial estaba muy lleno. Lo habíamos visitado en otras ocasiones en Heron City Valencia y el que está situado en calle Abada, Madrid.

Pedimos patatas con queso y bacon, alitas, hamburguesa de angus y solomillo. Las patatas en cada sitio las ponen de una manera pero todas han estado ricas, las alitas malas sinceramente están mejor las del McDonald's y el precio no es comparable, la hamburguesa correcta, el solomillo bien.
De bebida pedimos una jarra de agua con hielo, jarra que parece que acaban de rescatar de la basura, estaba muy deteriorada y ennegrecida. Los vasos y platos que nos pusieron dejaban que desear en cuanto a limpieza.

Con postre incluido nos salió la comida por 66€. Los cuales sinceramente habrían estado mejor invertidos en otro sitio en el que al menos el menaje estuviera en condiciones.",visitamos este restaurante un domingo en el que el centro comercial estaba muy lleno lo habíamos visitado en otras ocasiones en heron city valencia y el que está situado en calle abada madrid pedimos patatas con queso y bacon alitas hamburguesa de angus y solomillo las patatas en cada sitio las ponen de una manera pero todas han estado ricas las alitas malas sinceramente están mejor las del mcdonald s y el precio no es comparable la hamburguesa correcta el solomillo bien de bebida pedimos una jarra de agua con hielo jarra que parece que acaban de rescatar de la basura estaba muy deteriorada y ennegrecida los vasos y platos que nos pusieron dejaban que desear en cuanto a limpieza con postre incluido nos salió la comida por 66€ los cuales sinceramente habrían estado mejor invertidos en otro sitio en el que al menos el menaje estuviera en condiciones,30,neutral,877,148,2017-05-21
229310739,"Es una taberna situada en la latina pero no en las calles más concurridas, nos atendieron rápido, aunque siempre hay mucha gente, la carta está bien, tomamos flamenquines y huevos rotos con matanza, muy ricos! No venden refrescos, sólo agua aparte de las bebidas alcohólicas. Volveremos por la gran relación calidad precio!!!!",es una taberna situada en la latina pero no en las calles más concurridas nos atendieron rápido aunque siempre hay mucha gente la carta está bien tomamos flamenquines y huevos rotos con matanza muy ricos no venden refrescos sólo agua aparte de las bebidas alcohólicas volveremos por la gran relación calidad precio,30,neutral,326,52,2014-09-16
192740132,"Estuvimos un grupito de amigos tomando unas raciones y unos cubos de cerveza...El sitio no está mal, bien situado, amplio. La comida bien, precio normalito y los camareros un poco bordes...Pedimos varias tablas de embutidos, y te las dan con un trocito de pan...para 8 que éramos, le pedimos más pan y nos daba otro trocito...No sé, estamos comiendo queso y jamón y unos trozos de pan creo que no es para tanto ofrecerlos amablemente y no ratear tanto.",estuvimos un grupito de amigos tomando unas raciones y unos cubos de cerveza el sitio no está mal bien situado amplio la comida bien precio normalito y los camareros un poco bordes pedimos varias tablas de embutidos y te las dan con un trocito de pan para 8 que éramos le pedimos más pan y nos daba otro trocito no sé estamos comiendo queso y jamón y unos trozos de pan creo que no es para tanto ofrecerlos amablemente y no ratear tanto,30,neutral,452,79,2014-02-01
764980966,"Sandwiches muy variados y muy buenos, pero no dejan de ser sandwiches fríos y a unos precios elevados.",sandwiches muy variados y muy buenos pero no dejan de ser sandwiches fríos y a unos precios elevados,30,neutral,102,18,2020-08-15
364535441,La comida estaba buena cojimoa un menu especial con gyn tonics de la ca muy ricos tambien . Eso si tardaron miiiil en traernos cada plato tambien era verano y estaba lleno la terra y tal pero no se si volveremos.,la comida estaba buena cojimoa un menu especial con gyn tonics de la ca muy ricos tambien eso si tardaron miiiil en traernos cada plato tambien era verano y estaba lleno la terra y tal pero no se si volveremos,30,neutral,212,41,2016-04-16
811241200,"el pollo crujiente era muy rica y bien de cantidad. la sopa de tofu regular y ramen era muy grande pero falta un poko mas potencia de sabor. el precio muy razonable.
atención correcta",el pollo crujiente era muy rica y bien de cantidad la sopa de tofu regular y ramen era muy grande pero falta un poko mas potencia de sabor el precio muy razonable atención correcta,30,neutral,183,34,2021-09-22
229794942,"Hemos comido en el restaurante de Plaza Mayor en Madrid. La carta es variada sobre los clasicos españoles pero nada fuera de lo normal. La calidad es media, las paellas no son recomendables, es preferible una tabla de jamones a un platonde mariscos. Esta bien para unas cervezas y picadas!",hemos comido en el restaurante de plaza mayor en madrid la carta es variada sobre los clasicos españoles pero nada fuera de lo normal la calidad es media las paellas no son recomendables es preferible una tabla de jamones a un platonde mariscos esta bien para unas cervezas y picadas,30,neutral,289,50,2014-09-19
547567195,"Este Mcdonals está totalmente automatizado . Tienen bastantes máquinas para hacer el pedido uno mismo.
Está limpio , tiene parking para clientes, mcauto, zona de juego para niños fuera y mesas fuera también para el verano .
No hay muchos opciones para veganos , vegetarianos o celiacos .
Tienen como en todos menús de niños .
El wifi funciona bien .",este mcdonals está totalmente automatizado tienen bastantes máquinas para hacer el pedido uno mismo está limpio tiene parking para clientes mcauto zona de juego para niños fuera y mesas fuera también para el verano no hay muchos opciones para veganos vegetarianos o celiacos tienen como en todos menús de niños el wifi funciona bien,30,neutral,349,61,2017-12-16
377135522,"Tienen buenas frituras de pescado. Raciones abundantes y en el servicio amables, pero demasiada gente y te traen todo muy rápido incluida la cuenta para que te levantes y ocupar otra vez la mesa. Esta bien para tomar unas cañas y unas raciones pero si queremos una comida tranquila con amigos o familia no es aconsejable.",tienen buenas frituras de pescado raciones abundantes y en el servicio amables pero demasiada gente y te traen todo muy rápido incluida la cuenta para que te levantes y ocupar otra vez la mesa esta bien para tomar unas cañas y unas raciones pero si queremos una comida tranquila con amigos o familia no es aconsejable,30,neutral,321,56,2016-05-27
423064105,"Las hamburguesas están bastante buenas, merecedoras de su fama, pero el resto...El local es pequeño y no admite reservas, por lo que o vas según abren, o te toca esperar un buen rato. Debido a todo esto, cuando fuimos, todo el mundo nos miraba mal, como metiéndonos prisa para que acabáramos y dejáramos la mesa libre: los camareros, los clientes que llevan esperando un buen rato. Al final te acabas comiendo deprisa y corriendo y no disfrutas. El trato del personal dejado y poco agradable, se notaba que quieren que comas rápido y dejes sitio para otros.",las hamburguesas están bastante buenas merecedoras de su fama pero el resto el local es pequeño y no admite reservas por lo que o vas según abren o te toca esperar un buen rato debido a todo esto cuando fuimos todo el mundo nos miraba mal como metiéndonos prisa para que acabáramos y dejáramos la mesa libre los camareros los clientes que llevan esperando un buen rato al final te acabas comiendo deprisa y corriendo y no disfrutas el trato del personal dejado y poco agradable se notaba que quieren que comas rápido y dejes sitio para otros,30,neutral,557,97,2016-09-28
435372225,"El porqué de este título es sencillo cada vez que voy a este restaurante voy con la incertidumbre de lo que me voy a encontrar. Un día puedes comer de maravilla y al siguiente ser un desastre.
En esta ocasión digamos que se quedo casi en una victoria.
A destacar y estos estan siempre buenísimos los boquerones adobados, merece la pena probarlos.
La carne en esta ocasión regular tanto el entrecot como el solomillo, no aciertan con el punto de la carne.
La nota negativa que te intenten engañar diciendo que los postres son caseros y te traigan una tarta que se ve a la legua que no lo es.",el porqué de este título es sencillo cada vez que voy a este restaurante voy con la incertidumbre de lo que me voy a encontrar un día puedes comer de maravilla y al siguiente ser un desastre en esta ocasión digamos que se quedo casi en una victoria a destacar y estos estan siempre buenísimos los boquerones adobados merece la pena probarlos la carne en esta ocasión regular tanto el entrecot como el solomillo no aciertan con el punto de la carne la nota negativa que te intenten engañar diciendo que los postres son caseros y te traigan una tarta que se ve a la legua que no lo es,30,neutral,590,110,2016-11-07
599643038,"Una terraza en pleno Madrid Centro, excelente ubicación y buenas vistas del skyline madrileño con sus tejados de teja y las cúpulas de las iglesias.
Precios algo subidos de tono en la comida.
Buenos Gin-tonics.",una terraza en pleno madrid centro excelente ubicación y buenas vistas del skyline madrileño con sus tejados de teja y las cúpulas de las iglesias precios algo subidos de tono en la comida buenos gin tonics,30,neutral,210,35,2018-07-25
778060745,"Lugar acogedor y muy mono, perfecto para compartir, todo lo que comemos muy rico, la única pega es que las copas de vino hiper escasas en cantidad. Con el descuento del tenedor calidad/precio 10.",lugar acogedor y muy mono perfecto para compartir todo lo que comemos muy rico la única pega es que las copas de vino hiper escasas en cantidad con el descuento del tenedor calidad precio 10,30,neutral,195,34,2020-11-28
482465817,"Antes era de 10, ahora de 7, sobre todo porque las raciones son más pequeñas y si eres cliente habitual lo vas a notar. Mala política de marketing. Si estás más justo pues échale imaginación, amplía la carta o da más opciones, pero ofrecer lo mismo de siempre a los mismos precios y con mucha menor cantidad....pues se nota y como cliente te cabrea, la verdad.
La calidad sigue siendo buena, carta variada y servicio correcto. Sin más, a mayor competencia como la que hay actualmente, me temo que se irán quedando ""en fuera de juego"", salvo que reaccionen y mejoren. Otro de mis habituales que dejara de serlo. Lástima.",antes era de 10 ahora de 7 sobre todo porque las raciones son más pequeñas y si eres cliente habitual lo vas a notar mala política de marketing si estás más justo pues échale imaginación amplía la carta o da más opciones pero ofrecer lo mismo de siempre a los mismos precios y con mucha menor cantidad pues se nota y como cliente te cabrea la verdad la calidad sigue siendo buena carta variada y servicio correcto sin más a mayor competencia como la que hay actualmente me temo que se irán quedando en fuera de juego salvo que reaccionen y mejoren otro de mis habituales que dejara de serlo lástima,30,neutral,619,110,2017-05-07
180967453,"Ultimamente frecuento los restaurantes que están de moda, y este es uno de ellos. Fui para comer, y para mi gusto algo lentos. La decoración si me gusta mucho pero algo lentos y un poco caro para lo que comes. Me lo esperaba mejor.",ultimamente frecuento los restaurantes que están de moda y este es uno de ellos fui para comer y para mi gusto algo lentos la decoración si me gusta mucho pero algo lentos y un poco caro para lo que comes me lo esperaba mejor,30,neutral,231,44,2013-10-14
414312307,"Quede a un lado la morriña por los croissants de la antigua pastelería Hernani, donde ahora se ubica ""El Perro y la Galleta"", situación envidiable frente al Retiro y muy cerca de la Puerta de Alcalá.
La decoración es muy agradable, con detalles de agradecer y un servicio amable y eficaz.
Sin embargo, como en otros casos -y empiezan a ser ya demasiados-, en el binomio ""ambiente-comida"" pesa más el primero. El ceviche de pulpo y merluza, insípido (¡¿dónde estaban el ají, el cilantro...?!); el steak tartar, otro tanto (se perdió la buena costumbre de preguntar por el punto de intensidad); el rissoto, bastante mejor. La carta de vinos, corta y poco arriesgada. No nos animamos a pedir postre.
En suma, un lugar muy agradable si la comida no es lo más importante.

PD: me adelanto en ""modo preventivo"". He leído algunas respuestas a los comentarios Y creo que no sería malo que incorporasen una cierta autocrítica. De lo contrario parece que los clientes o ""no se enteran"" o carecen de gusto. Y eso no ayuda...",quede a un lado la morriña por los croissants de la antigua pastelería hernani donde ahora se ubica el perro y la galleta situación envidiable frente al retiro y muy cerca de la puerta de alcalá la decoración es muy agradable con detalles de agradecer y un servicio amable y eficaz sin embargo como en otros casos y empiezan a ser ya demasiados en el binomio ambiente comida pesa más el primero el ceviche de pulpo y merluza insípido ¡¿dónde estaban el ají el cilantro el steak tartar otro tanto se perdió la buena costumbre de preguntar por el punto de intensidad el rissoto bastante mejor la carta de vinos corta y poco arriesgada no nos animamos a pedir postre en suma un lugar muy agradable si la comida no es lo más importante pd me adelanto en modo preventivo he leído algunas respuestas a los comentarios y creo que no sería malo que incorporasen una cierta autocrítica de lo contrario parece que los clientes o no se enteran o carecen de gusto y eso no ayuda,30,neutral,1013,176,2016-09-03
457420594,"Pescaítos, adobo, tortillas camarones, fritura... Además tienen ostiones muy ricos y ortiguillas. Gambas e ibéricos. Pero mucho salón para pocos camareros, en esto tienen que mejorar mucho",pescaítos adobo tortillas camarones fritura además tienen ostiones muy ricos y ortiguillas gambas e ibéricos pero mucho salón para pocos camareros en esto tienen que mejorar mucho,30,neutral,188,27,2017-02-05
444392818,"Si no tienes otro sitio donde ir, es una buena opción si buscas cañas baratas y bocadillos sencillos a un buen precio.",si no tienes otro sitio donde ir es una buena opción si buscas cañas baratas y bocadillos sencillos a un buen precio,30,neutral,118,22,2016-12-15
834409491,"Un local muy bonito y bien conservando cuidando la estética acorde a cuando se fundó. Muy bien servicio, atentos en todo momento al mas mínimo detalle. La bodega y el horno hay que visitarlos sin duda. Buena comida aunque no cumplió con mis expectativas. Buena Presentación. Esperaba mucho mejor sabor. No me ha gustado la subida de precios que he detectado comparando la carta de marzo y la de abril.",un local muy bonito y bien conservando cuidando la estética acorde a cuando se fundó muy bien servicio atentos en todo momento al mas mínimo detalle la bodega y el horno hay que visitarlos sin duda buena comida aunque no cumplió con mis expectativas buena presentación esperaba mucho mejor sabor no me ha gustado la subida de precios que he detectado comparando la carta de marzo y la de abril,30,neutral,401,70,2022-04-13
476459205,"Restaurante sin grandes pretensiones en cuanto a decoración del local o mesas vestidas en el comedor, si mejorar la preocupación por tener un ambientf agradable ( es Abril y hacía bastante calor en el comedor, que trataban de solventar dejando la puerta de la calle entre-abierta, tampico es un acierto tener algun folio pegado a la ventana, indicando oferta de torrijas y precio). Me parece un restaurante bastante funcional con una comida decente, merece mencionar el pato y postre de tiramisú",restaurante sin grandes pretensiones en cuanto a decoración del local o mesas vestidas en el comedor si mejorar la preocupación por tener un ambientf agradable es abril y hacía bastante calor en el comedor que trataban de solventar dejando la puerta de la calle entre abierta tampico es un acierto tener algun folio pegado a la ventana indicando oferta de torrijas y precio me parece un restaurante bastante funcional con una comida decente merece mencionar el pato y postre de tiramisú,30,neutral,495,81,2017-04-17
130453688,"Un clasico de toda la vida pero mi experiencia fue algo decpcionante. Servicio y ambiente muy buenos pero he comido (mucho) mejor por el mismo precio e incluso por menos en muchos sitios. Hay que ir, al menos una vez.",un clasico de toda la vida pero mi experiencia fue algo decpcionante servicio y ambiente muy buenos pero he comido mucho mejor por el mismo precio e incluso por menos en muchos sitios hay que ir al menos una vez,30,neutral,217,40,2012-05-23
450438670,"No de donde habrá comido Adolfo pero el sitio no esta nada mal. La comida puede haberla mejor pero también peor.
Relación calidad precio muy aceptable para el sitio que es y la atención muy buena
Nosotros comimos cuatro y las raciones muy grandes y chupitos incluidos .
Tienes cachopos por 30 euros en otros sitios de lujo. Pagalos",no de donde habrá comido adolfo pero el sitio no esta nada mal la comida puede haberla mejor pero también peor relación calidad precio muy aceptable para el sitio que es y la atención muy buena nosotros comimos cuatro y las raciones muy grandes y chupitos incluidos tienes cachopos por 30 euros en otros sitios de lujo pagalos,30,neutral,331,59,2017-01-08
362737691,"Cómodo para una comida rápida, muy cerca de la Plaza de Castilla, frente al intercambiador.
Comida rápida",cómodo para una comida rápida muy cerca de la plaza de castilla frente al intercambiador comida rápida,30,neutral,105,17,2016-04-09
447723512,"Calidad mediocre de los platos, pero con precios coherentes. MUY ruidoso en horas punta y con cierta sensación de agobio por la proximidad de las mesas.",calidad mediocre de los platos pero con precios coherentes muy ruidoso en horas punta y con cierta sensación de agobio por la proximidad de las mesas,30,neutral,152,26,2016-12-30
613524305,"Estuvimos con la familia y el trato fue excelente. Un desastre con los menús ya que tuvimos que cambiar de elección porque al rato de seleccionar algo nos venían indicando que ya no había, pero luego lo compensaron con los postres. Nos comentaron que era por regreso de vacaciones pero en mi opinión, no pueden dejar a los clientes sin género. Es preferible abrir un día más tarde con suficiente género.

Digo en el título que un poco caro porque si del menú, lo único que me gustaba despues de quitarme 2 pescados era una hamburguesa y iba a croquetas, buenas pero unas croquetas, cobrarme 26€, a mi parecer es eso, caro. La localización del restaurante es muy buena y como he dicho anteriormente, el trato excelente.",estuvimos con la familia y el trato fue excelente un desastre con los menús ya que tuvimos que cambiar de elección porque al rato de seleccionar algo nos venían indicando que ya no había pero luego lo compensaron con los postres nos comentaron que era por regreso de vacaciones pero en mi opinión no pueden dejar a los clientes sin género es preferible abrir un día más tarde con suficiente género digo en el título que un poco caro porque si del menú lo único que me gustaba despues de quitarme 2 pescados era una hamburguesa y iba a croquetas buenas pero unas croquetas cobrarme 26€ a mi parecer es eso caro la localización del restaurante es muy buena y como he dicho anteriormente el trato excelente,30,neutral,718,127,2018-09-03
638391551,"Este sitio es como el Burguer King, pero de comida mejicana. Si lo que buscas es un restaurante donde estar tranquilo y con servicio de mesa, no es tu sitio.

Cuando conseguimos una mesa libre, aún nos quedaba por esperar una cola enorme para poder pedir la comida. Los nachos y sobre todo los burritos están muy buenos. Como punto muy positivo, sobre todo si eres un poco tiquismiquis con la comida, puedes elegir los ingredientes de tu burrito entre un montón de opciones de arroz, carne y toppings. Como punto negativo, el mojito sabe a alcohol de garrafón.

Por un precio más que razonable te pones hasta arriba de comer (los burritos llenan muchísimo) así que como experiencia no está mal, pero no creo que repita.",este sitio es como el burguer king pero de comida mejicana si lo que buscas es un restaurante donde estar tranquilo y con servicio de mesa no es tu sitio cuando conseguimos una mesa libre aún nos quedaba por esperar una cola enorme para poder pedir la comida los nachos y sobre todo los burritos están muy buenos como punto muy positivo sobre todo si eres un poco tiquismiquis con la comida puedes elegir los ingredientes de tu burrito entre un montón de opciones de arroz carne y toppings como punto negativo el mojito sabe a alcohol de garrafón por un precio más que razonable te pones hasta arriba de comer los burritos llenan muchísimo así que como experiencia no está mal pero no creo que repita,30,neutral,719,127,2018-12-09
634418694,"Había oído todo tipo de opiniones, tanto buenas como malas y no me terminaba de fiar de ninguna. El restaurante es una chulada, tiene barra para tomarte un vino y una ración si pasas por la zona, una copa a media tarde o ir a comer o cenar en las mesas de arriba. Tiene aparcacoches que eso siempre se agradece. Teníamos reservado a las 15:15 y llegamos a las 14:45, yo pensaba que nos tocaría esperar en la barra pero nos sentaron inmediatamente. Tienen una carta tradicional, enfocado todo a las brasas. No esperéis ceviches ni tacos, cosa que se agradece. La carta de vinos no es muy extensa pero me pareció completa aunque bastante subida de precio. Pedimos la recomendación fuera de carta: fabes con perdiz, muy muy flojito el plato, croquetas de changurro muy buenas (4 croquetas 8 euros), buñuelos rellenos de queso idiazabal muy buenos (3 buñuelos 8 euros), chistorra rica, cocochas a la brasa que estaban bien y el famoso pollo picantón que fue una desilusión total, el pollo de debajo de tu casa está mucho mejor. Arroz con leche correcto y tarta de almendras rica. La comida en términos generales estuvo correcta pero en cuanto a calidad precio muy regular. Las fabes muy flojas estando recomendadas fuera de carta y a precio de angulas y el pollo muy flojo también.",había oído todo tipo de opiniones tanto buenas como malas y no me terminaba de fiar de ninguna el restaurante es una chulada tiene barra para tomarte un vino y una ración si pasas por la zona una copa a media tarde o ir a comer o cenar en las mesas de arriba tiene aparcacoches que eso siempre se agradece teníamos reservado a las 15 15 y llegamos a las 14 45 yo pensaba que nos tocaría esperar en la barra pero nos sentaron inmediatamente tienen una carta tradicional enfocado todo a las brasas no esperéis ceviches ni tacos cosa que se agradece la carta de vinos no es muy extensa pero me pareció completa aunque bastante subida de precio pedimos la recomendación fuera de carta fabes con perdiz muy muy flojito el plato croquetas de changurro muy buenas 4 croquetas 8 euros buñuelos rellenos de queso idiazabal muy buenos 3 buñuelos 8 euros chistorra rica cocochas a la brasa que estaban bien y el famoso pollo picantón que fue una desilusión total el pollo de debajo de tu casa está mucho mejor arroz con leche correcto y tarta de almendras rica la comida en términos generales estuvo correcta pero en cuanto a calidad precio muy regular las fabes muy flojas estando recomendadas fuera de carta y a precio de angulas y el pollo muy flojo también,30,neutral,1277,225,2018-11-19
822589641,"El restaurante es muy bonito, el trato del personal es genial, y el ambiente tambien. La comida bastante decepcionante.

Fuimos con reserva, y nos sentamos puntualmente. En epoca prenavidena estaba a tope. Muy buen ambiente, buena musica en directo, el trato del personal, excelente.

La comida es otro cantar. Quizas no estuvimpos acertados en nuestra eleccion, pero algun plato nos parecio una tomadura de pelo, como por ejemplo el tartar de tomate con burrata.

El precio es caro, cuando la comida no es buena. Una pena, porque el entorno era muy bueno.",el restaurante es muy bonito el trato del personal es genial y el ambiente tambien la comida bastante decepcionante fuimos con reserva y nos sentamos puntualmente en epoca prenavidena estaba a tope muy buen ambiente buena musica en directo el trato del personal excelente la comida es otro cantar quizas no estuvimpos acertados en nuestra eleccion pero algun plato nos parecio una tomadura de pelo como por ejemplo el tartar de tomate con burrata el precio es caro cuando la comida no es buena una pena porque el entorno era muy bueno,30,neutral,556,92,2021-12-20
290640928,"Cuando llegan a Madrid amigos mios o gente conocida de fuera de Madrid o de España, es uno de los lugares que me gusta que conozcan. Hay buen ambiente y es algo digno de ver.
La parte negativa es que al haberse convertido en un lugar tan turístico, los precios se han duplicado y eso no me gusta.",cuando llegan a madrid amigos mios o gente conocida de fuera de madrid o de españa es uno de los lugares que me gusta que conozcan hay buen ambiente y es algo digno de ver la parte negativa es que al haberse convertido en un lugar tan turístico los precios se han duplicado y eso no me gusta,30,neutral,296,58,2015-07-20
334839425,"No sabíamos donde cenar y hemos acabado en este sitio.
Yo había leído malas críticas aquí y me daba bastante miedo lo que me podía encontrar...
Ha sido mucho más agradable de lo que esperaba, aunque hemos tenido que esperar un rato han sido amables.
La cena no ha tardado mucho a pesar de pedir un arroz con marisco.
En relación precio - cantidad sale más barato pedir paellas que tapas, 4 croquetas casi 5€, unas olivas casi 3€...la paella para 2 15€.
Los postres caros para lo que son, 5€por 4 bolas de helado...
Experiencia aceptable.",no sabíamos donde cenar y hemos acabado en este sitio yo había leído malas críticas aquí y me daba bastante miedo lo que me podía encontrar ha sido mucho más agradable de lo que esperaba aunque hemos tenido que esperar un rato han sido amables la cena no ha tardado mucho a pesar de pedir un arroz con marisco en relación precio cantidad sale más barato pedir paellas que tapas 4 croquetas casi 5€ unas olivas casi 3€ la paella para 2 15€ los postres caros para lo que son 5€por 4 bolas de helado experiencia aceptable,30,neutral,537,97,2015-12-24
343407132,"Arriba te puedes sentar y los camareros son amables, tapas ricas y buena selección de vinos y cervezas.
La planta de abajo (por donde se entra) puestos mal presentados y camareros pasotas, el olor a fritanga se hace notar como un buen perfume, 3h más tarde sigues oliendo a fritanga.",arriba te puedes sentar y los camareros son amables tapas ricas y buena selección de vinos y cervezas la planta de abajo por donde se entra puestos mal presentados y camareros pasotas el olor a fritanga se hace notar como un buen perfume 3h más tarde sigues oliendo a fritanga,30,neutral,283,50,2016-01-28
558361633,"No somos fan de esta cadena ni de franquicias varias, nos gustan las recetas más elaboradas y caseras, pero era un plan organizado de un día para otro, sin tiempo de ver otras alternativas y además un grupo grande; difícil conseguir mesa para tantos en el día.
La comida en sí no estuvo mal y de precio salimos a 50€ pareja+niño, no me pareció caro, pero para el tipo de comida que es tampoco barato; lo peor de todo al igual que montón de cometarios que he visto, el tiempo de espera larguísimo.",no somos fan de esta cadena ni de franquicias varias nos gustan las recetas más elaboradas y caseras pero era un plan organizado de un día para otro sin tiempo de ver otras alternativas y además un grupo grande difícil conseguir mesa para tantos en el día la comida en sí no estuvo mal y de precio salimos a 50€ pareja niño no me pareció caro pero para el tipo de comida que es tampoco barato lo peor de todo al igual que montón de cometarios que he visto el tiempo de espera larguísimo,30,neutral,496,93,2018-02-04
324353023,Para ser un bar restaurante con gusto y donde está situado da una tapa de lo más vulgar (kikos fritos y pipas de girasol y calabaza saladas),para ser un bar restaurante con gusto y donde está situado da una tapa de lo más vulgar kikos fritos y pipas de girasol y calabaza saladas,30,neutral,140,27,2015-11-04
739466939,"Un local espectacular, moderno, elegante. Lástima que nos pusieran en una mesa supletoria pegados a una barra, habiendo reservado con dos días de antelación. Habria agradecido que me negaran la reserva y no me dieran una mesa cutre con sillas que no pertenecian al resto del conjunto, dado que creo que pagamos lo mismo que el resto de comensales. Por la comida, lo mas reseñable que comimos fue un chuletón, muy bien hecho y el postre, una tarta de queso espectacular. El servicio fue encantador, no nos podemos quejar. Pero sigo diciendo que si no se puede NO SE PUEDE, pudiendo hacer de mi primer contacto algo mucho más placentero y sin esa espina desagradable.",un local espectacular moderno elegante lástima que nos pusieran en una mesa supletoria pegados a una barra habiendo reservado con dos días de antelación habria agradecido que me negaran la reserva y no me dieran una mesa cutre con sillas que no pertenecian al resto del conjunto dado que creo que pagamos lo mismo que el resto de comensales por la comida lo mas reseñable que comimos fue un chuletón muy bien hecho y el postre una tarta de queso espectacular el servicio fue encantador no nos podemos quejar pero sigo diciendo que si no se puede no se puede pudiendo hacer de mi primer contacto algo mucho más placentero y sin esa espina desagradable,30,neutral,665,115,2020-01-16
627870448,"Cene en una ocacion por buenas referencias del lugar, las porciones son abundantes y el personal muy atento cocina española clásica para comer bien pero nada que sorprenda en un ambiente sencillo",cene en una ocacion por buenas referencias del lugar las porciones son abundantes y el personal muy atento cocina española clásica para comer bien pero nada que sorprenda en un ambiente sencillo,30,neutral,195,32,2018-10-24
646446235,"Opción interesante para tomar algo rápido, sabroso y económico. La clave es pedir la caja con 3 platos por 5’50€. El humus está buenísimo.",opción interesante para tomar algo rápido sabroso y económico la clave es pedir la caja con 3 platos por 5’50€ el humus está buenísimo,30,neutral,138,24,2019-01-16
527918919,"Se come bien, no cabe duda, pero la oferta de chinos en Madrid ha mejorado mucho y ya no sorprende. Los dimsum y el arroz muy bueno. El pato laqueado un fracaso",se come bien no cabe duda pero la oferta de chinos en madrid ha mejorado mucho y ya no sorprende los dimsum y el arroz muy bueno el pato laqueado un fracaso,30,neutral,160,32,2017-09-27
477908869,Buen servicio y buena calidad muy ricos los calamares .La ración de calamares muy recomendable. Precio acorde a la calidad,buen servicio y buena calidad muy ricos los calamares la ración de calamares muy recomendable precio acorde a la calidad,30,neutral,122,20,2017-04-22
564655510,"Un servicio de sala mejorable, la comida correcta para el precio, algo que destacar son la arena Pelua. El sitio calidad precio es correcto.",un servicio de sala mejorable la comida correcta para el precio algo que destacar son la arena pelua el sitio calidad precio es correcto,30,neutral,140,24,2018-03-05
431704573,"Sitio pequeño bien decorado, planta de arriba muy estilo chueca, solo fuimos a tomar una copa, camarero amable. En la planta de abajo hay sofás bajos con mini mesita con el suelo de arena, la planta de abajo muy iluminado para mi gusto.",sitio pequeño bien decorado planta de arriba muy estilo chueca solo fuimos a tomar una copa camarero amable en la planta de abajo hay sofás bajos con mini mesita con el suelo de arena la planta de abajo muy iluminado para mi gusto,30,neutral,236,43,2016-10-26
187356391,"Esta todo bueno pero sus precios le penalizan, el servicio lo hace bien y es correcto.
La decoracion normalita, no creo que vuelva hay mejores propuestas en Madrid y a mejor precio.",esta todo bueno pero sus precios le penalizan el servicio lo hace bien y es correcto la decoracion normalita no creo que vuelva hay mejores propuestas en madrid y a mejor precio,30,neutral,181,32,2013-12-11
786059065,"Fuimos a comer y de verdad que todo perfecto, la comida y el servicio, el encargado de ojos azules para nuestro criterio era un poco borde, de primeras no parecía muy simpático, a un camarero se le cayó una bandeja y vimos como le regaño, algo un poco desagradable ya que no vemos la necesidad de regañarlo, somos todos camareros y no lo entendimos.
Al principio de la comida dimos una tarta para refrigerar porque era un cumpleaños y a la hora de pedir que nos pusieran cubiertos, el encargado dijo que no se podía.
Esto nos pareció muy feo.
De verdad que los camareros súper educados y la comida genial pero el encargado deja mucho que desear",fuimos a comer y de verdad que todo perfecto la comida y el servicio el encargado de ojos azules para nuestro criterio era un poco borde de primeras no parecía muy simpático a un camarero se le cayó una bandeja y vimos como le regaño algo un poco desagradable ya que no vemos la necesidad de regañarlo somos todos camareros y no lo entendimos al principio de la comida dimos una tarta para refrigerar porque era un cumpleaños y a la hora de pedir que nos pusieran cubiertos el encargado dijo que no se podía esto nos pareció muy feo de verdad que los camareros súper educados y la comida genial pero el encargado deja mucho que desear,30,neutral,644,118,2021-04-07
646520488,"Restaurante ubicado en un palacete, por lo que resulta impresionante cenar en su interior. Decoración moderna.

Carta amplia, con propuestas variadas, pero los platos no terminaron de convencernos. Nos decantamos por la ensalada de quinoa (muy rica), el pez mantequilla (no nos gustó nada, devolvimos el plato prácticamente entero y no nos lo cobraron en la cuenta, un detalle muy de agradecer) y los tacos de cochinita, muy corrientes y con poca carne.

Personal atento, servicio eficiente.

Cuenta en su planta baja con una librería.

Aceptan cheques restaurante.",restaurante ubicado en un palacete por lo que resulta impresionante cenar en su interior decoración moderna carta amplia con propuestas variadas pero los platos no terminaron de convencernos nos decantamos por la ensalada de quinoa muy rica el pez mantequilla no nos gustó nada devolvimos el plato prácticamente entero y no nos lo cobraron en la cuenta un detalle muy de agradecer y los tacos de cochinita muy corrientes y con poca carne personal atento servicio eficiente cuenta en su planta baja con una librería aceptan cheques restaurante,30,neutral,565,88,2019-01-16
